id;product_id;product_name;product_count;product_price;product_barcode;product_location_barcode;product_expiry_date
852;3027001;CARBON BRUSH 251- 1-17;22;852;13196;11962;31-Mar-2004
853;3027002;BRUSH CAP;8;853;13197;11963;7-Jun-1995
854;3027006;SWITCH;2;854;13198;11964;7-Jun-1995
855;3027007;NOZZLE 420-1 -29;2;855;13199;11965;7-Jun-1995
856;3027008;IMPELLER 326-1-39;2;856;13200;11966;7-Jun-1995
857;3027011;FIELD ASSEMBLY 821-3017;2;857;13201;11967;7-Jun-1995
858;3028001;REGULATOR WITH BOX ASSEMBLY 111063 1296;1;858;13202;11968;28-Jul-1994
859;3028002;CONTACTOR PLATE ASSEMBLY WITH CARBON BR;4;859;13203;11969;28-Jul-1994
860;3028003;BRONZE SPRING ASSEMBLY EMG 450 P.NO 01501;4;860;13204;11970;28-Jul-1994
861;3028004;REGULATOR KNOP EMG 450 P.NO 0110910331;4;861;13205;11971;28-Jul-1994
862;3028005;REGULATOR EXTENSION CABLE EMG 450 011091;2;862;13206;11972;28-Jul-1994
863;3028007;HANDLE WITH INDICATING DISC EMG 450 0210204;2;863;13207;11973;28-Jul-1994
864;3028008;OUT PUT TERMINAL ASSEMBLY WITH KNON EMG 4;2;864;13208;11974;28-Jul-1994
865;3028009;OUT PUT TERMINAL KNOB EMG 450 0110910021;6;865;13209;11975;28-Jul-1994
866;3028010;CARBON BRUSH BIG SET;2;866;13210;11976;28-Jul-1994
867;3028011;CARBON BRUSH SMALL SET;1;867;13211;11977;28-Jul-1994
868;3029001;DRILLING MACHINE 6 mm - SWITCH;4;868;13212;11978;7-Jun-1995
869;3029002;DRILLING MACHINE 6 mm - CARBON BRUSH;24;869;13213;11979;7-Jun-1995
870;3029003;DRILLING MACHINE 6 mm - BRUSH HOLDER;12;870;13214;11980;7-Jun-1995
871;3029004;DRILLING MACHINE 6mm - CHUCK;1;871;13215;11981;7-Jun-1995
872;3029005;DRILLING MACHINE 6 mm - CHUCK KEY;3;872;13216;11982;7-Jun-1995
873;3029006;DRILLING MACHINE 6 mm - ARMATURE ASSEMBLY;1;873;13217;11983;7-Jun-1995
874;3029007;DRILLING MACHINE 6 mm - FILE ASSEMBLY;1;874;13218;11984;7-Jun-1995
875;3030001;DRILLING MACHINE 20 mm SWITCH;3;875;13219;11985;7-Jun-1995
876;3030002;DRILLING MACHINE 20 mm CARBON BRUSH;24;876;13220;11986;7-Jun-1995
877;3030004;DRILLING MACHINE 20 mm BRUSH HOLDER;11;877;13221;11987;7-Jun-1995
878;3034006;AIR BREAK CONTACTOR P.NO P 001-30-3001 INDEF /;2;878;13222;11988;23-Apr-1997
879;3035007;"""USHA MARTIN"" MAKE 1/2"" (12MM) STEEL WIRE ROP";300;879;13223;11989;29-May-2015
880;3039004;POLYPROPYLENE MONOFILAMENT FILTER CLOTH;50;880;13224;11990;12-Apr-2016
881;3042002;FABRICATION AND SUPPLY OF SLURRY BINS (AS P;1;881;13225;11991;9-Feb-2010
882;3101001;STRUCTURAL STEEL CONFORMING TO IS.2062 OF;50;882;13226;11992;7-Oct-2017
883;3101002;STRUCTURAL STEEL CONFORMING TO IS: 2062 ,;72;883;13227;11993;7-Oct-2017
884;3101004;MS ANGLE 50 X 50 X 6 MM CONFIRMING TO IS:2062;987;884;13228;11994;21-Jul-2018
885;3101007;STRUCTURAL STEEL CONFORMING TO IS 2062:2;790;885;13229;11995;21-Jul-2018
886;3101009;STRUCTURAL STEEL CONFORMING TO IS 2062:2;270;886;13230;11996;21-Jul-2018
887;3101014;I.S.A  IRON 25 X 25 X 3 MMSTRUCRURAL STEEL;150;887;13231;11997;4-Feb-2016
888;3102001;STRUCTURAL STEEL CONFORMING TO IS.2062 OF M;60;888;13232;11998;7-Oct-2017
889;3102002;STRUCTURAL STEEL CONFORMING TO IS: 2062 ,;49;889;13233;11999;13-Jun-2018
890;3102007;STRUCTURAL STEEL CONFORMING TO IS: 2062 OF M;131;890;13234;12000;7-Oct-2017
891;3102011;M.S FLAT 25 X 5 MM CONFIRMING TO IS:2062.;54;891;13235;12001;13-Jun-2018
892;3102017;STRUCTURAL STEEL CONFORMING TO IS: 2062 OF M;253;892;13236;12002;7-Oct-2017
893;3103001;STRUCTURAL STEEL CONFORMING TO IS;480;893;13237;12003;21-Jul-2018
894;3103004;STRUCTURAL STEEL CONFORMING TO IS 2062:2;300;894;13238;12004;21-Jul-2018
895;3103005;STRUCTURAL STEEL CONFORMING TO IS;750;895;13239;12005;21-Jul-2018
896;3103006;STRUCTURAL STEEL CONFORMING TO IS 2062:2011;500;896;13240;12006;21-Jul-2018
897;3103008;STRUCTURAL STEEL CONFORMING TO IS 2062:2;550;897;13241;12007;21-Jul-2018
898;3103009;-DO- M.S.PLATE 20 MM. THICK.;318;898;13242;12008;14-Jan-2016
899;3103010;STRUCTURAL STEEL CONFORMING TO;375;899;13243;12009;4-Feb-2016
900;3104001;STRUCTURAL STEEL CONFORMING TO IS 2062:2011;310;900;13244;12010;21-Jul-2018
901;3104002;STRUCTURAL STEEL CONFORMING TO IS 2062:2011;1040;901;13245;12011;21-Jul-2018
902;3104003;STRUCTURAL STEEL CONFORMING TO IS;250;902;13246;12012;21-Jul-2018
903;3105002;- DO- ISMB 200X100 MM;140;903;13247;12013;20-Feb-2017
904;3105007;STRUCTURAL STEEL CONFORMING TO IS 2062:2011;330;904;13248;12014;21-Jul-2018
905;3105008;STRUCTURAL STEEL CONFORMING TO IS 2062:2011;500;905;13249;12015;21-Jul-2018
906;3105010;ISMB 100 X 50 MM;250;906;13250;12016;4-Feb-2016
907;3106003;TMT BAR 10 MM.;32;907;13251;12017;15-Jul-2015
908;3106010;M.S SHAFT 63 MM;139;908;13252;12018;22-Aug-2003
909;3106019;M.S ROD  45 MM;1835;909;13253;12019;26-Dec-1995
910;3108006;S.S PLAIN END  PIPES BUTT WELDING PIPES 88.9 M;2;910;13254;12020;9-Dec-1991
911;3108020;S.S.PIPE, AISI 310,PIPES SCHEDULE 80, IN 6 MTR.;1;911;13255;12021;19-Sep-2016
912;3109005;G.I.PLAIN SHEET CONFORMING TO IS 277 OF 1.0;7;912;13256;12022;14-Aug-2017
913;3109014;TATA MAKE GI POWDER COATED SHEET(BLUE SHA;25;913;13257;12023;20-Mar-2017
914;3201001;ZENITH/TATA/APOLLO/JINDAL MAKE G.I.PIPES CONF;1;914;13258;12024;4-Jan-2016
915;3201007;G.I.PIPES CONFORMING TO IS:1239 OF 1990, 'C';2;915;13259;12025;14-Sep-2012
916;3205026;HDPE MOULDED BEND  AS PER IS 8008: 90 DEGREE;15;916;13260;12026;21-Mar-2016
917;3205027;HDPE BEND 20mm OD 6KG/CM2;10;917;13261;12027;27-Jan-2000
918;3205029;90 DEGREE HDPE MOULDED BEND CONFORMING T;4;918;13262;12028;29-Jul-2013
919;3205030;90 DEGREE HDPE MOULDED BEND CONFORMING T;10;919;13263;12029;21-Mar-2016
920;3205034;90 DEGREE HDPE MOULDED BEND, PE.80.PN.10, SIZ;3;920;13264;12030;25-Mar-2009
921;3205035;HDPE MOULDED BEND AS PER IS 8008: 90 DEGREE;1;921;13265;12031;1-Apr-2015
922;3207017;M.S ELBOW 219.1 MM X 12.7 MM LONG RADIUS 90 D;5;922;13266;12032;1-Oct-1998
923;3207025;M.S.SEAMLESS LONG RADIUS ELBOW 90  - DEGREE;1;923;13267;12033;27-Jul-2017
924;3207036;HDPE ELBOW 20 mm 6 KG CM2;6;924;13268;12034;17-Jul-1998
925;3210008;G.I SOCKET R BRAND FOR CLASS C PIPES 74 MM;8;925;13269;12035;24-Dec-1996
926;3215011;HDPE TEE 40 MM;12;926;13270;12036;13-Sep-1995
927;3215017;HDPE MOULDED TEE  CONFORMING TO IS 8008 SI;5;927;13271;12037;21-Mar-2016
928;3215025;HDPE MOULDED TEECONFORMING TO IS 8008  SIZ;2;928;13272;12038;25-Mar-2009
929;3215026;HDPE MOULDED TEE PN 6, SIZE 140 MM OD.;1;929;13273;12039;13-Sep-2011
930;3218104;M.S.SEAMLESS EQUAL TEE CONFIRMING TO ASTM A;4;930;13274;12040;27-Jul-2017
931;3218107;M.S.SEAMLESS EQUAL TEE CONF.TO ASTM A234,G;6;931;13275;12041;5-Sep-2015
932;3218110;M.S.SEAMLESS EQUAL TEE CONF.TO ASTM A234,G;8;932;13276;12042;5-Sep-2015
933;3218111;M.S.SEAMLESS EQUAL TEE CONF.TO ASTM A234,G;7;933;13277;12043;5-Sep-2015
934;3218112;M.S.SEAMLESS EQUAL TEE CONFIRMING TO ASTM A;3;934;13278;12044;27-Jul-2017
935;3221012;FLANGES 110 MM [ HDPE ];7;935;13279;12045;3-Feb-2001
936;3221014;HDPE FLANGE AS PER ASA 150-SIZE 75 MM.;6;936;13280;12046;4-Sep-2012
937;3221016;FLANGES 225 MM [ HDPE ];12;937;13281;12047;16-Mar-1992
938;3223025;HDPE REDUCER 32 X 20 MM;9;938;13282;12048;26-Nov-1992
939;3223031;HDPE REDUCER 40 X 32 MM;4;939;13283;12049;13-Sep-1995
940;3227001;"M.S.FLANGES AS PER BS 10 , TABLE ""E"" OF SIZE :-";15;940;13284;12050;27-Jul-2017
941;3227002;"M.S. FLANGES AS PER BS 10, TABLE ""E"" OF SIZE  50";15;941;13285;12051;27-Jul-2017
942;3227003;"M.S.FLANGES AS PER BS 10 , TABLE ""E"" OF SIZE :-";4;942;13286;12052;27-Jul-2017
943;3227004;"M.S.FLANGES AS PER BS 10 , TABLE ""E""  OF SIZE :-";30;943;13287;12053;27-Jul-2017
944;3227019;"M.S.FLANGES AS PER BS 10 , TABLE ""E""  OF SIZE 80";20;944;13288;12054;27-Jul-2017
945;3227020;"M.S.FLANGES AS PER BS 10 , TABLE ""E"" OF  SIZE 65";25;945;13289;12055;27-Jul-2017
946;3227021;M.S MECHANICAL FLANGES OF SIZE OD : 505 MM , I;7;946;13290;12056;26-Jul-2005
947;3232005;SPECIAL SHOULDER RING 168.3 MM;15;947;13291;12057;16-Dec-2003
948;3232006;SPECIAL SHOULDER RING 219 MM;16;948;13292;12058;14-Nov-1996
949;3237001;FENNER MAKE FREE SHOE CENTRIFUGUL CLUTCH;5;949;13293;12059;28-Nov-1998
950;3237003;LOVE JOY/FENNER/FLEXOCON MAKE OF C.I. COUPL;1;950;13294;12060;7-Apr-2017
951;3237026;FENNER SPARE ELEMENT FOR F095 ESSEX COUPL;5;951;13295;12061;7-Apr-2017
952;3237035;FENNER MAKE C.I.COUPLING WITH PILOT BORE AN;3;952;13296;12062;26-Mar-2018
953;3237038;LOVEYJOY MAKE CAST IRON COUPLING WITH PIL;9;953;13297;12063;2-Sep-2010
954;3237044;LOVE JOY/FENNER/FLEXOCON MAKE OF C.I. COUPL;3;954;13298;12064;7-Apr-2017
955;3237050;FENNER MAKE C.I.COUPLING WITH PILOT BORE AN;2;955;13299;12065;26-Mar-2018
956;3237058;LOVE JOY FLEXIBLE COUPLING CAST IRON WITH P;2;956;13300;12066;7-Nov-1998
957;3237063;LOVE JOY/FENNER/FLEXOCON MAKE OF C.I. COUPL;3;957;13301;12067;7-Apr-2017
958;3237069;FENNER SPARE ELEMENT FOR F-150 ESSEX  COUP;10;958;13302;12068;20-Jul-2012
959;3237070;FENNER SPARE ELEMENT FOR F-190 ESSEX  COUP;10;959;13303;12069;20-Jul-2012
960;3237071;FENNER  MAKE SPARE ELEMENT NITRILE RUBBER F;7;960;13304;12070;26-Mar-2018
961;3237072;LOVE JOY/FENNER/FLEXOCON MAKE OF C.I. COUPL;3;961;13305;12071;7-Apr-2017
962;3237073;LOVE JOY/FENNER/FLEXOCON MAKE OF C.I. COUPL;3;962;13306;12072;7-Apr-2017
963;3238001;ROLLER BEARING REF NO 5;1;963;13307;12073;15-Jul-1995
964;3238002;BALL BEARING REF NO 6;1;964;13308;12074;15-Jul-1995
965;3238003;RESILIENT DRIVING DISC REF 18;1;965;13309;12075;15-Jul-1995
966;3238004;MULTI DISC UNIT WITH BOLT ,NUT COLLAR SPHERIC;6;966;13310;12076;15-Jul-1995
967;3238007;O RING 01074;1;967;13311;12077;15-Jul-1995
968;3238008;O RING 6173 & 74;1;968;13312;12078;15-Jul-1995
969;3238010;FLEXIBLE PLUG;2;969;13313;12079;15-Jul-1995
970;3238011;MULTI DISC UNIT WITH BOLT,NUT,COLLAR,SPHERICA;6;970;13314;12080;15-Jul-1995
971;3238012;MULT DISC UNIT WITH BOLT,NUT,COLLAR,SPHERICA;1;971;13315;12081;15-Jul-1995
972;3238013;MUTI DISC UNIT WITH BOLT,NUT,COLLAR,SPHERICA;6;972;13316;12082;15-Jul-1995
973;3238015;CASING DIST PIECE REF 10;1;973;13317;12083;15-Jul-1995
974;3301001;ENAMEL PAINT ALUMINIUM IN 1 LIT CONTAINER.;8;974;13318;12084;21-Jan-2017
975;3301002;ENAMEL PAINT WHITE IN 4 LIT CONTAINER;2;975;13319;12085;23-Sep-2017
976;3301004;BERGER/SHALIMAR/ASIAN/NEROLAC MAKE;5;976;13320;12086;23-Sep-2017
977;3301009;ENAMEL PAINT GOLDEN YELLOW IN 1 LIT;8;977;13321;12087;6-Apr-2016
978;3301010;BERGER/SHALIMAR/ASIAN/NEROLAC MAKE RED OX;24;978;13322;12088;23-Sep-2017
979;3301013;BERGER/SHALIMAR/ASIAN/NEROLAC MAKE;2;979;13323;12089;23-Sep-2017
980;3301016;ENAMEL PAINT SMOKE GREY IN 20 LITRE;52;980;13324;12090;24-Nov-2017
981;3301026;BERGER/SHALIMAR/ASIAN/NEROLAC MAKE  HEAT;100;981;13325;12091;23-Sep-2017
982;3301044;BERGER/SHALIMAR/ASIAN/NEROLAC MAKE;5;982;13326;12092;23-Sep-2017
983;3308004;ENAMEL PAINT ZINC CHROMATE PRIMER YELLOW;8;983;13327;12093;24-Nov-2017
984;3312001;G.P THINNER IN 5 LITRE CONTAINER.;20;984;13328;12094;23-Sep-2017
985;3401002;LEADER/NETA/HIMSUN/KIRLOSKAR/AARKO MAKE G;5;985;13329;12095;14-Aug-2017
986;3401005;LEADER/NETA/HIMSUN/KIRLOSKAR/AARKO MAKE G;5;986;13330;12096;14-Aug-2017
987;3401006;LEADER/NETA/HIMSUN/KIRLOSKAR/AARKO MAKE G;5;987;13331;12097;14-Aug-2017
988;3401008;LEADER/NETA/HIMSUN/KIRLOSKAR/AARKO MAKE G;4;988;13332;12098;14-Aug-2017
989;3401009;LEADER/NETA/HIMSUN/KIRLOSKAR/AARKO MAKE G;2;989;13333;12099;14-Aug-2017
990;3401016;LEADER/NETA/HIMSUN/KIRLOSKAR/AARKO MAKE G;4;990;13334;12100;14-Aug-2017
991;3403003;80 MM GM FOOT VALVE ISI HEAVY OR LG HEAVY TY;1;991;13335;12101;19-Oct-2001
992;3403005;SCREW ROD(STEM) WITH NUT(YOKE SLEEVE) FOR;1;992;13336;12102;26-Oct-2016
993;3405006;GUN METAL NON RETURN VALVE 37mm;2;993;13337;12103;20-May-1997
994;3410013;KIRLOSKAR/LEADER/NETA/PRIME MAKE DOUBLE FL;1;994;13338;12104;7-Apr-2017
995;3412025;BRASS BALL VALVE, FULL BORE, SCREWED ENDS B;5;995;13339;12105;7-Dec-2017
996;3412028;-DO- SIZE: 20 MM;6;996;13340;12106;12-Mar-2016
997;3412033;LEADER/NETA/HIMSUN/PRIME MAKE CAST CARBON;1;997;13341;12107;12-Mar-2016
998;3412034;LEADER/NETA/HIMSUN/PRIME MAKE CAST CARBON;1;998;13342;12108;12-Mar-2016
999;3413004;HORIZONTAL NON-RETURN VALVE 350 MM;1;999;13343;12109;25-Sep-2002
1000;3415003;NEOPREME RUPPER DIAPHRAGM VALUE 65MM;1;1000;13344;12110;30-Apr-1994
1001;3415010;BDK.VALUE CI BODY SOFT;1;1001;13345;12111;1-Nov-1990
1002;3415013;DIAPHRAGAM VALVES 25mm;2;1002;13346;12112;30-Apr-1994
1003;3415033;SPARE DIAPHRAM 100MM;2;1003;13347;12113;
1004;3415055;L&T/PENTAIR/PRIME/DELVAL MAKE  C.I. SLIM SEAL W;1;1004;13348;12114;7-Apr-2017
1005;3415057;FULLY INJECTION MOULDED POLY  PROPYLENE DI;6;1005;13349;12115;12-Sep-2003
1006;3415062;FULLY INJECTION MOULDED POLY  PROPYLENE DI;4;1006;13350;12116;10-Jun-2002
1007;3415071;L&T/PENTAIR/PRIME/DELVAL MAKE C.I. SLIM SEAL W;4;1007;13351;12117;7-Apr-2017
1008;3419002;FULLY INJECTION POLY PROPYLENE  BALL VALVES;10;1008;13352;12118;12-Sep-2003
1009;3419003;BALL VALVE POLYPROPLENE 20 MM;5;1009;13353;12119;24-Feb-1993
1010;3419010;POLYPROPYLENE BALL VALVE 40 mm;7;1010;13354;12120;5-Sep-1997
1011;3425034;V TYPE STRAINER 25 MM;1;1011;13355;12121;16-May-2001
1012;3501001;M.S.HEXONAL BOLTS CONFORMING TO IS 1364 PAR;10;1012;13356;12122;1-Nov-2017
1013;3501008;-DO- 8 X 40 M.M (F.T.);15;1013;13357;12123;1-Nov-2017
1014;3501031;M.S.HEXAGONAL BOLT WITH NUTS IN METRIC;19;1014;13358;12124;8-Oct-2016
1015;3501040;M.S HEX BOLT & NUTS HALF THREAD 12 X 40 MM;15;1015;13359;12125;8-Oct-2016
1016;3501048;-DO- SIZE 16 X 75 MM (H.T);15;1016;13360;12126;27-Sep-2016
1017;3501051;-DO-  SIZE 16 X 125 MM (H.T.);20;1017;13361;12127;1-Nov-2017
1018;3501052;-DO- 16 X 150 MM (H.T.);40;1018;13362;12128;1-Nov-2017
1019;3501502;-DO- 6 X 25 MM. (F.T.);10;1019;13363;12129;1-Nov-2017
1020;3501506;-DO- 8 X 50 MM  (F.T.);25;1020;13364;12130;1-Nov-2017
1021;3501507;-DO-  10 X 25 MM  (F.T.);25;1021;13365;12131;1-Nov-2017
1022;3501508;-DO- SIZE 10 X40 MM (F.T);15;1022;13366;12132;1-Nov-2017
1023;3501509;-DO- SIZE 10 X 80 MM (F.T);35;1023;13367;12133;1-Nov-2017
1024;3501512;-DO-  12 X 50 MM (F.T);55;1024;13368;12134;1-Nov-2017
1025;3501513;-DO- 12 X 65 MM (F.T).;65;1025;13369;12135;1-Nov-2017
1026;3501516;-DO- 12 X 40 MM (F.T);10;1026;13370;12136;1-Nov-2017
1027;3501519;-DO- 16 X 65 MM (F.T);33;1027;13371;12137;1-Nov-2017
1028;3501520;-DO- 12 X 75 MM (F.T);95;1028;13372;12138;1-Nov-2017
1029;3501522;-DO- SIZE 16 X 50 MM (F.T.);17;1029;13373;12139;1-Nov-2017
1030;3501528;-DO- 16 X 75 MM (F.T.);40;1030;13374;12140;1-Nov-2017
1031;3501530;-DO-  10 X 50 MM (F.T.).;10;1031;13375;12141;1-Nov-2017
1032;3501531;-DO-  10 X 65 MM (F.T);15;1032;13376;12142;1-Nov-2017
1033;3501544;-DO-  12 X 100 MM (F.T);28;1033;13377;12143;27-Sep-2016
1034;3507002;BITUMEN WASHERS 8 MM;3600;1034;13378;12144;9-Aug-2002
1035;3522073;ASCO/BLUE NALE/METALCO SALES MAKE ELEVATO;300;1035;13379;12145;14-Feb-2017
1036;3523014;'L' BOLTS & NUTS (POLY COATED OVER PREMIUM Q;100;1036;13380;12146;8-Oct-2016
1037;3523016;'L' BOLTS AND NUTS SUITABLE FOR AC SHEET ROOFI;475;1037;13381;12147;23-Feb-2018
1038;3523017;'L' BOLTS AND NUTS SUITABLE FOR AC SHEET ROOFI;150;1038;13382;12148;23-Feb-2018
1039;3523018;'J' BOLTS AND NUTS SUITABLE FOR AC SHEET ROOFI;75;1039;13383;12149;23-Feb-2018
1040;3523019;'J' BOLTS AND NUTS SUITABLE FOR AC SHEET ROOFI;150;1040;13384;12150;23-Feb-2018
1041;3533002;M.S.WASHER SUITABLE FOR 8 MM BOLT;25;1041;13385;12151;27-Sep-2016
1042;3533003;M.S.WASHER SUITABLE FOR 10 MM BOLT;30;1042;13386;12152;27-Sep-2016
1043;3533004;M.S. WASHER CONFORMING TO IS 2016 SUITABLE;80;1043;13387;12153;1-Nov-2017
1044;3533006;M.S. WASHER CONFORMING TO IS 2016 SUITABLE F;5;1044;13388;12154;1-Nov-2017
1045;3533007;M.S. WASHER CONFORMING TO IS 2016 SUITABLE;60;1045;13389;12155;1-Nov-2017
1046;3533014;M.S.WASHERSUITABLE FOR  6 MM BOLT;30;1046;13390;12156;8-Oct-2016
1047;3546001;SPRING WASHER 6 MM;109;1047;13391;12157;
1048;3547012;BOLT & NUTS 10 X 40 MM [ HIGH TENSION FULL THR;139;1048;13392;12158;28-Oct-1993
1049;3547014;TVS HEX STUD m12x25mm;24;1049;13393;12159;18-Dec-1993
1050;3602108;ANABOUND RED RTV SILICON ( IN 85 GRMS PACK);43;1050;13394;12160;21-Jan-2017
1051;3608027;TC 310, COLD VULCANIZING SOLUTION  IN 1  LTR.  C;3;1051;13395;12161;13-Jul-2018
1052;3608031;HARDNER COMPOUND FOR TC-310, COLD VULCAN;5;1052;13396;12162;13-Jul-2018
1053;3608052;RUSTLICK 631/CRC 556/ WD40/STANVAC 1050 MULT;42;1053;13397;12163;20-Apr-2017
1054;3608129;TN 9000, HEAT RESISTANT SOLUTION IN 1 LTR CONT;5;1054;13398;12164;13-Jul-2018
1055;3608130;HARDNER COMPOUND FOR TN 9000 HEAT;7;1055;13399;12165;13-Jul-2018
1056;3703002;MIRANDA MAKE HACKSAW BLADE 300 X 25 X 10 TP;37;1056;13400;12166;6-Aug-2005
1057;3724068;"HARD POLYNER WHEELS 6""x2""x1""";24;1057;13401;12167;7-Nov-1998
1058;4301003;FEROLITE/CHAMPION /PACMAAN ASBESTOS ROPE (;5;1058;13402;12168;21-Mar-2016
1059;4301004;FEROLITE/CHAMPION /PACMAAN ASBESTOS ROPE (;5;1059;13403;12169;21-Mar-2016
1060;4301005;FEROLITE/CHAMPION /PACMAAN ASBESTOS ROPE (;5;1060;13404;12170;21-Mar-2016
1061;4301006;FEROLITE/CHAMPION /PACMAAN ASBESTOS ROPE (;15;1061;13405;12171;21-Mar-2016
1062;4301007;FEROLITE/CHAMPION /PACMAAN ASBESTOS ROPE (;5;1062;13406;12172;21-Mar-2016
1063;4301009;FEROLITE/CHAMPION /PACMAAN ASBESTOS ROPE (;10;1063;13407;12173;21-Mar-2016
1064;4302018;ALUMINIUM CHEQUERED SHEET 2 MM THICK OF SI;4;1064;13408;12174;13-Jun-2018
1065;4304002;FERROLITE/CHAMPION / PACMAAN MAKE;100;1065;13409;12175;24-Feb-2016
1066;4306004;BRASS ROD 10 MM;7;1066;13410;12176;
1067;4306007;BRASS ROD 19 MM;6;1067;13411;12177;
1068;4306018;BRASS ROD  25 MM DIA X 300 MM LENGTH;3;1068;13412;12178;12-Dec-2015
1069;4306020;BRASS ROD SIZE 50 MM OD 300 MM LONG.;4;1069;13413;12179;9-Jun-2015
1070;4306021;BRASS ROD SIZE 65 MM OD 300 MM LONG.;3;1070;13414;12180;9-Jun-2015
1071;4306025;BRASS ROD 40.0 MM DIA X600 MM LONG.;2;1071;13415;12181;12-Mar-2016
1072;4306026;BRASS ROD 50.0 MM. DIA X  600 MM. LONG.;2;1072;13416;12182;24-Feb-2016
1073;4306027;BRASS ROD 65.0 MM. DIA. X 600 MM. LONG.;2;1073;13417;12183;12-Mar-2016
1074;4306028;BRASS ROD 80.0 MM DIA X 600 MM LONG.;1;1074;13418;12184;24-Feb-2016
1075;4312012;S.S. WIRE MESH OF 3.00 MM APERATURE AND 2.00;6;1075;13419;12185;2-Feb-2018
1076;4312024;S.S 304 WIRE MESH PLAIN WEAVE WITH SQUARE AP;60;1076;13420;12186;30-May-2018
1077;4312025;S.S 304 WIRE MESH PLAIN WEAVE WITH SQUARE AP;91;1077;13421;12187;30-May-2018
1078;4312044;S.S 304 WIRE MESH PLAIN WEAVE WITH SQUARE AP;46;1078;13422;12188;30-May-2018
1079;4312059;S.S. 304 WIRE MESH PLAIN WEAVE WITH SQUARE A;46;1079;13423;12189;30-May-2018
1080;4325014;POLYTHENE CARBOYS 50 LIT CAPACITY;12;1080;13424;12190;24-Mar-1997
1081;4325032;HORIZONTAL FOOT MOUNTED, ONE PIECE MOUNTE;2;1081;13425;12191;9-May-2015
1082;4325033;HORIZONTAL FOOT MOUNTED ONE PIECE / SEMI M;3;1082;13426;12192;12-Aug-2016
1083;4325034;-DO- 30 HP, FRAME SIZE-180 L GUARD TYPE= 180 R.;1;1083;13427;12193;9-May-2015
1084;4325035;HORIZONTAL FOOT MOUNTED ONE PIECE / SEMI M;1;1084;13428;12194;12-Aug-2016
1085;4325042;-DO-2HP, FRAME SIZE 90L GUARD TYPE-90 R.;2;1085;13429;12195;9-May-2015
1086;4351011;BAG STICHING NEEDLE NO12;116;1086;13430;12196;18-Nov-1995
1087;4351012;JAWA SERRACO SPADLE WITH HANDLE;2;1087;13431;12197;7-May-2005
1088;4351016;SHOWELS;27;1088;13432;12198;19-Jul-1996
1089;4351054;A.C MILL BOARD;9;1089;13433;12199;31-Mar-2003
1090;4351069;AUDCO WRANCH 4H FOR VALVE;2;1090;13434;12200;2-Apr-1994
1091;4351133;COLOUR BANIAN YARN WASTE;850;1091;13435;12201;14-Jun-2018
1092;4501003;315/3 NN, ALL NYLON RUBBER CONVEYOR BELTING;100;1092;13436;12202;2-Mar-2018
1093;4501004;315/3 NN, ALL NYLON RUBBER CONVEYOR BELTING;100;1093;13437;12203;2-Mar-2018
1094;4501005;315/3, NN, ALL NYLON RUBBER CONVEYOR BELTIN;200;1094;13438;12204;2-Mar-2018
1095;4508005;315/3, NN, ALL NYLON RUBBER CONVEYOR BELTIN;200;1095;13439;12205;2-Mar-2018
1096;4510028;V -  BELT A-28;13;1096;13440;12206;12-Sep-2015
1097;4510030;V -  BELT A-30;8;1097;13441;12207;2-Jan-2018
1098;4510036;V  - BELT A-36;1;1098;13442;12208;2-Jan-2018
1099;4510038;V-BELT A-38;18;1099;13443;12209;29-Jan-2018
1100;4510039;V-BELT A-39;16;1100;13444;12210;29-Jan-2018
1101;4510040;V-BELT A-40;22;1101;13445;12211;7-May-2014
1102;4510043;V - BELT A- 43;4;1102;13446;12212;7-Jan-2017
1103;4510044;V-BELT A-44;58;1103;13447;12213;12-Sep-2015
1104;4510046;V - BELT A-46;11;1104;13448;12214;21-Jan-2017
1105;4510048;V  - BELT A-48  (PACK OF MATCH SET 2NOS);44;1105;13449;12215;29-Jan-2018
1106;4510050;V-BELT  A-50  (PACK OF MATCH SET 2);93;1106;13450;12216;29-Jan-2018
1107;4510055;V-BELT A-55  MATCHED SET OF 2;20;1107;13451;12217;12-Sep-2015
1108;4510056;V-BELT A-56;8;1108;13452;12218;21-Jan-2017
1109;4510059;V-BELT A-59;33;1109;13453;12219;10-Nov-2012
1110;4510060;V - BELT A-60;10;1110;13454;12220;21-Jan-2017
1111;4510063;V - BELT A-63;8;1111;13455;12221;12-Sep-2015
1112;4510065;V-BELT A-65;16;1112;13456;12222;2-Jan-2018
1113;4510068;V -  BELT A-68;10;1113;13457;12223;2-Jan-2018
1114;4510084;V-BELT A-84;10;1114;13458;12224;2-Jan-2018
1115;4511040;V-BELT B-40;15;1115;13459;12225;21-Jan-2017
1116;4511044;V-BELT B-44;7;1116;13460;12226;21-Jan-2017
1117;4511046;V - BELT B-46;14;1117;13461;12227;2-Jan-2018
1118;4511048;V - BELT B-48;4;1118;13462;12228;2-Jan-2018
1119;4511052;V-BELT B-52;46;1119;13463;12229;21-Jan-2017
1120;4511053;V-BELT B-53;53;1120;13464;12230;21-Jan-2017
1121;4511055;V-BELT B-55;12;1121;13465;12231;2-Jan-2018
1122;4511056;V-BELT B-56;7;1122;13466;12232;21-Jan-2017
